file	obj	time	ub
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_0.txt.out	146	5.786	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_1.txt.out	141	5.881	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_10.txt.out	130	5.747	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_11.txt.out	145	5.759	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_12.txt.out	140	5.799	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_13.txt.out	140	6.907	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_14.txt.out	133	6.227	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_15.txt.out	137	7.08	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_16.txt.out	134	6.165	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_17.txt.out	138	6.432	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_18.txt.out	135	6.412	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_19.txt.out	134	6.105	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_2.txt.out	137	6.384	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_20.txt.out	135	6.353	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_21.txt.out	139	5.86	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_22.txt.out	134	6.136	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_23.txt.out	135	5.94	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_24.txt.out	137	5.838	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_25.txt.out	133	5.832	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_26.txt.out	133	6.091	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_27.txt.out	132	5.66	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_28.txt.out	133	5.619	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_29.txt.out	133	5.65	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_3.txt.out	136	6.254	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_30.txt.out	130	6.124	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_31.txt.out	130	6.353	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_32.txt.out	130	6.217	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_33.txt.out	128	6.38	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_34.txt.out	129	6.457	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_35.txt.out	128	5.715	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_36.txt.out	128	6.087	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_37.txt.out	128	5.856	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_38.txt.out	127	6.21	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_39.txt.out	126	6.122	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_4.txt.out	137	7.078	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_40.txt.out	126	6.198	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_41.txt.out	127	5.945	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_42.txt.out	124	5.744	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_43.txt.out	127	6.167	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_44.txt.out	124	5.883	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_45.txt.out	127	6.366	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_46.txt.out	124	5.871	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_47.txt.out	127	6.246	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_48.txt.out	126	6.387	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_49.txt.out	127	6.025	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_5.txt.out	137	6.819	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_50.txt.out	125	4.25	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_51.txt.out	124	5.882	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_52.txt.out	128	4.399	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_53.txt.out	125	5.751	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_54.txt.out	125	4.267	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_55.txt.out	124	5.888	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_56.txt.out	122	4.178	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_57.txt.out	127	5.555	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_58.txt.out	124	4.239	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_59.txt.out	123	6.295	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_6.txt.out	134	4.547	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_60.txt.out	127	6.238	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_61.txt.out	126	4.156	0
../runs/alg-LBS-beam-500-h-3-abstract-weights200/neg_12_10_62.txt.out	123	5.962	0
