file	obj	time	ub
../runs/beam-500-learning-random/10_1000_10_10_20_0.txt.out	111	3.987	0
../runs/beam-500-learning-random/10_1000_10_10_20_1.txt.out	110	3.968	0
../runs/beam-500-learning-random/10_1000_10_10_20_2.txt.out	110	4.108	0
../runs/beam-500-learning-random/10_1000_10_10_20_3.txt.out	108	3.46	0
../runs/beam-500-learning-random/10_1000_10_10_20_4.txt.out	108	3.46	0
../runs/beam-500-learning-random/10_1000_10_10_4_0.txt.out	305	0.665	0
../runs/beam-500-learning-random/10_1000_10_10_4_1.txt.out	407	1.957	0
../runs/beam-500-learning-random/10_1000_10_10_4_2.txt.out	395	1.349	0
../runs/beam-500-learning-random/10_1000_10_10_4_3.txt.out	408	1.448	0
../runs/beam-500-learning-random/10_1000_10_10_4_4.txt.out	403	1.385	0
../runs/beam-500-learning-random/10_1000_10_20_20_0.txt.out	112	4.064	0
../runs/beam-500-learning-random/10_1000_10_20_20_1.txt.out	108	4.398	0
../runs/beam-500-learning-random/10_1000_10_20_20_2.txt.out	111	4.74	0
../runs/beam-500-learning-random/10_1000_10_20_20_3.txt.out	111	4.139	0
../runs/beam-500-learning-random/10_1000_10_20_20_4.txt.out	114	4.388	0
../runs/beam-500-learning-random/10_1000_10_20_4_0.txt.out	408	1.925	0
../runs/beam-500-learning-random/10_1000_10_20_4_1.txt.out	411	2.03	0
../runs/beam-500-learning-random/10_1000_10_20_4_2.txt.out	406	1.446	0
../runs/beam-500-learning-random/10_1000_10_20_4_3.txt.out	415	1.988	0
../runs/beam-500-learning-random/10_1000_10_20_4_4.txt.out	415	2.038	0
../runs/beam-500-learning-random/10_1000_10_50_20_0.txt.out	110	4.538	0
../runs/beam-500-learning-random/10_1000_10_50_20_1.txt.out	110	3.881	0
../runs/beam-500-learning-random/10_1000_10_50_20_2.txt.out	108	4.458	0
../runs/beam-500-learning-random/10_1000_10_50_20_3.txt.out	110	4.154	0
../runs/beam-500-learning-random/10_1000_10_50_20_4.txt.out	111	4.038	0
../runs/beam-500-learning-random/10_1000_10_50_4_0.txt.out	411	2.016	0
../runs/beam-500-learning-random/10_1000_10_50_4_1.txt.out	421	2.082	0
../runs/beam-500-learning-random/10_1000_10_50_4_2.txt.out	425	2.092	0
../runs/beam-500-learning-random/10_1000_10_50_4_3.txt.out	425	2.076	0
../runs/beam-500-learning-random/10_1000_10_50_4_4.txt.out	424	2.109	0
../runs/beam-500-learning-random/10_1000_3_10_20_0.txt.out	106	3.899	0
../runs/beam-500-learning-random/10_1000_3_10_20_1.txt.out	109	3.666	0
../runs/beam-500-learning-random/10_1000_3_10_20_2.txt.out	109	3.369	0
../runs/beam-500-learning-random/10_1000_3_10_20_3.txt.out	110	3.562	0
../runs/beam-500-learning-random/10_1000_3_10_20_4.txt.out	108	4.117	0
../runs/beam-500-learning-random/10_1000_3_10_4_0.txt.out	404	1.326	0
../runs/beam-500-learning-random/10_1000_3_10_4_1.txt.out	407	1.923	0
../runs/beam-500-learning-random/10_1000_3_10_4_2.txt.out	416	1.754	0
../runs/beam-500-learning-random/10_1000_3_10_4_3.txt.out	410	1.919	0
../runs/beam-500-learning-random/10_1000_3_10_4_4.txt.out	418	1.843	0
../runs/beam-500-learning-random/10_1000_3_20_20_0.txt.out	111	3.579	0
../runs/beam-500-learning-random/10_1000_3_20_20_1.txt.out	109	3.601	0
../runs/beam-500-learning-random/10_1000_3_20_20_2.txt.out	110	4.401	0
../runs/beam-500-learning-random/10_1000_3_20_20_3.txt.out	109	3.36	0
../runs/beam-500-learning-random/10_1000_3_20_20_4.txt.out	111	3.978	0
../runs/beam-500-learning-random/10_1000_3_20_4_0.txt.out	412	1.982	0
../runs/beam-500-learning-random/10_1000_3_20_4_1.txt.out	406	1.45	0
../runs/beam-500-learning-random/10_1000_3_20_4_2.txt.out	414	1.86	0
../runs/beam-500-learning-random/10_1000_3_20_4_3.txt.out	409	1.341	0
../runs/beam-500-learning-random/10_1000_3_20_4_4.txt.out	405	1.371	0
../runs/beam-500-learning-random/10_1000_3_50_20_0.txt.out	110	4.4	0
../runs/beam-500-learning-random/10_1000_3_50_20_1.txt.out	109	3.96	0
../runs/beam-500-learning-random/10_1000_3_50_20_2.txt.out	111	3.288	0
../runs/beam-500-learning-random/10_1000_3_50_20_3.txt.out	109	3.943	0
../runs/beam-500-learning-random/10_1000_3_50_20_4.txt.out	110	3.648	0
../runs/beam-500-learning-random/10_1000_3_50_4_0.txt.out	427	2.021	0
../runs/beam-500-learning-random/10_1000_3_50_4_1.txt.out	431	2.06	0
../runs/beam-500-learning-random/10_1000_3_50_4_2.txt.out	419	2.063	0
../runs/beam-500-learning-random/10_1000_3_50_4_3.txt.out	426	1.929	0
../runs/beam-500-learning-random/10_1000_3_50_4_4.txt.out	428	2.015	0
../runs/beam-500-learning-random/10_1000_5_10_20_0.txt.out	109	3.882	0
../runs/beam-500-learning-random/10_1000_5_10_20_1.txt.out	109	3.562	0
../runs/beam-500-learning-random/10_1000_5_10_20_2.txt.out	110	3.565	0
../runs/beam-500-learning-random/10_1000_5_10_20_3.txt.out	111	3.6	0
../runs/beam-500-learning-random/10_1000_5_10_20_4.txt.out	108	3.955	0
../runs/beam-500-learning-random/10_1000_5_10_4_0.txt.out	404	1.945	0
../runs/beam-500-learning-random/10_1000_5_10_4_1.txt.out	404	1.966	0
../runs/beam-500-learning-random/10_1000_5_10_4_2.txt.out	410	1.903	0
../runs/beam-500-learning-random/10_1000_5_10_4_3.txt.out	405	1.932	0
../runs/beam-500-learning-random/10_1000_5_10_4_4.txt.out	404	1.341	0
../runs/beam-500-learning-random/10_1000_5_20_20_0.txt.out	114	3.77	0
../runs/beam-500-learning-random/10_1000_5_20_20_1.txt.out	112	3.573	0
../runs/beam-500-learning-random/10_1000_5_20_20_2.txt.out	111	3.935	0
../runs/beam-500-learning-random/10_1000_5_20_20_3.txt.out	112	4.665	0
../runs/beam-500-learning-random/10_1000_5_20_20_4.txt.out	108	3.678	0
../runs/beam-500-learning-random/10_1000_5_20_4_0.txt.out	411	1.968	0
../runs/beam-500-learning-random/10_1000_5_20_4_1.txt.out	408	1.833	0
../runs/beam-500-learning-random/10_1000_5_20_4_2.txt.out	420	1.974	0
../runs/beam-500-learning-random/10_1000_5_20_4_3.txt.out	400	1.969	0
../runs/beam-500-learning-random/10_1000_5_20_4_4.txt.out	410	1.846	0
../runs/beam-500-learning-random/10_1000_5_50_20_0.txt.out	110	4.338	0
../runs/beam-500-learning-random/10_1000_5_50_20_1.txt.out	110	4.05	0
../runs/beam-500-learning-random/10_1000_5_50_20_2.txt.out	111	3.378	0
../runs/beam-500-learning-random/10_1000_5_50_20_3.txt.out	109	3.666	0
../runs/beam-500-learning-random/10_1000_5_50_20_4.txt.out	108	3.76	0
../runs/beam-500-learning-random/10_1000_5_50_4_0.txt.out	422	2.059	0
../runs/beam-500-learning-random/10_1000_5_50_4_1.txt.out	422	1.991	0
../runs/beam-500-learning-random/10_1000_5_50_4_2.txt.out	422	2.144	0
../runs/beam-500-learning-random/10_1000_5_50_4_3.txt.out	422	2.093	0
../runs/beam-500-learning-random/10_1000_5_50_4_4.txt.out	422	2.063	0
../runs/beam-500-learning-random/10_200_10_10_20_0.txt.out	19	0.399	0
../runs/beam-500-learning-random/10_200_10_10_20_1.txt.out	19	0.441	0
../runs/beam-500-learning-random/10_200_10_10_20_2.txt.out	18	0.4	0
../runs/beam-500-learning-random/10_200_10_10_20_3.txt.out	19	0.473	0
../runs/beam-500-learning-random/10_200_10_10_20_4.txt.out	19	0.422	0
../runs/beam-500-learning-random/10_200_10_10_4_0.txt.out	83	0.297	0
../runs/beam-500-learning-random/10_200_10_10_4_1.txt.out	78	0.285	0
../runs/beam-500-learning-random/10_200_10_10_4_2.txt.out	82	0.315	0
../runs/beam-500-learning-random/10_200_10_10_4_3.txt.out	81	0.313	0
