file	obj	time	ub
runs/alg-1-beam-2000-h-4-new/10_1000_10_10_20_0.txt.out	111	34.104	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_10_20_1.txt.out	111	28.244	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_10_20_2.txt.out	111	26.057	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_10_20_3.txt.out	110	28.311	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_10_20_4.txt.out	110	25.547	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_10_4_0.txt.out	340	4.166	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_10_4_1.txt.out	343	4.331	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_10_4_2.txt.out	408	9.173	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_10_4_3.txt.out	411	8.516	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_10_4_4.txt.out	408	8.376	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_20_20_0.txt.out	112	21.411	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_20_20_1.txt.out	110	21.338	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_20_20_2.txt.out	111	21.101	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_20_20_3.txt.out	111	21.438	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_20_20_4.txt.out	112	20.668	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_20_4_0.txt.out	408	7.837	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_20_4_1.txt.out	351	4.525	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_20_4_2.txt.out	412	8.972	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_20_4_3.txt.out	416	9.227	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_20_4_4.txt.out	414	7.767	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_50_20_0.txt.out	111	22.175	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_50_20_1.txt.out	110	21.214	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_50_20_2.txt.out	109	20.518	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_50_20_3.txt.out	110	20.639	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_50_20_4.txt.out	111	20.67	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_50_4_0.txt.out	421	7.698	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_50_4_1.txt.out	424	9.138	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_50_4_2.txt.out	430	8.396	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_50_4_3.txt.out	422	8.511	0
runs/alg-1-beam-2000-h-4-new/10_1000_10_50_4_4.txt.out	422	8.996	0
runs/alg-1-beam-2000-h-4-new/10_1000_3_10_20_0.txt.out	111	24.76	0
runs/alg-1-beam-2000-h-4-new/10_1000_3_10_20_1.txt.out	111	23.119	0
runs/alg-1-beam-2000-h-4-new/10_1000_3_10_20_2.txt.out	110	23.011	0
runs/alg-1-beam-2000-h-4-new/10_1000_3_10_20_3.txt.out	112	21.214	0
runs/alg-1-beam-2000-h-4-new/10_1000_3_10_20_4.txt.out	110	22.19	0
